context,declination,user,V2,V3,V4,V5,V6,V7,V8,V9,V10,confirmation_code,INTRO_1,ENG_1,CONSENT,IRB_FORM,AUDIO_1,TEST,AUDIO_2,INT1_2,INT2_2,INT3_3,INT_OTHER,AUDIO_3,EPI_S_1,EPI_S_2_2,AFF_S_2,SOC_1_2,SOC_2_2,INTP_S_2,SOC_OTHER,INTRO_2,AGE,GEN,HOME,LANG,LocationLatitude,LocationLongitude,LocationAccuracy
int_2,fall_40,R_2QE45e8davdJU2N,Default Response Set,Anonymous,,,98.233.250.33,0,6/5/15 16:25,6/5/15 16:30,1,16946002,1,1,1,1,1,friends and laundry,1,0,10,95,"If you go out side with your friends, you will have to do the laundry",1,3,90,70,100,5,10,The male speaker is asking in a sarcastic way ,1,2,1,"Silver Spring, Maryland",English,39.43699646,-76.78179932,-1
int_2,fall_40,R_3CtBfYmkTum3IXj,Default Response Set,Anonymous,,,72.251.70.148,0,6/5/15 17:28,6/5/15 17:40,1,10864151,1,1,1,1,1,Being with friends and doing chores,1,40,29,10,"Do you want to learn how to do the laundry?  As your share of family chores, do you want to do the laundry?",1,4,,0,70,95,75,None,1,6,2,"Detroit, Michigan",English,38.85940552,-90.47579956,-1
int_2,fall_40,R_3ISHY8MmpAeIlRv,Default Response Set,Anonymous,,,172.56.5.39,0,6/5/15 19:28,6/5/15 19:33,1,98374036,1,1,1,1,1,"going outside, laundry",1,3,2,97,No,1,4,,30,18,78,38,optimistic,1,2,2,Hialeah,English,28.02220154,-81.73290253,-1
int_2,fall_40,R_3M9ZhmqvKjBd1U1,Default Response Set,Anonymous,,,70.164.118.71,0,6/5/15 19:31,6/5/15 19:34,1,66375528,1,1,1,1,1,outside friends laundry,1,30,90,71,,1,4,,31,60,60,40,,1,2,1,"Hercules, California",English,32.75549316,-117.0700989,-1
int_2,fall_40,R_3PyP96dk570RKqE,Default Response Set,Anonymous,,,68.234.173.83,0,6/5/15 19:59,6/5/15 20:02,1,96781548,1,1,1,1,1,"hanging out, laundry",1,60,40,10,You need to do the laundry.,1,3,20,30,40,10,10,Not really it sounded failry neutral although after a few listens I got the impression that it was a bit parent like.,1,2,2,"Orange, CA",English,30.65179443,-95.5542984,-1
int_2,fall_40,R_2yqQOf5rnZvnx83,Default Response Set,Anonymous,,,98.108.203.11,0,6/5/15 20:19,6/5/15 20:28,1,20086276,1,1,1,1,1,going outside,1,60,30,70,She could have been planning on doing the laundry and he is reminding her about it so she does not forget.,1,4,30,0,50,70,70,No it just sounded like a reminder about the laundry or a possible polite request.,1,2,1,Lompoc CA,English,34.0184021,-119.7252045,-1
int_2,fall_40,R_1jkYPE1A8KTRZyv,Default Response Set,Anonymous,,,73.153.126.34,0,6/5/15 21:11,6/5/15 21:15,1,17494575,1,1,1,1,1,She's going outside and he's asking about laundry,1,92,0,81,none,1,4,,0,80,84,100,none,1,4,1,Washington DC,English,38,-97,-1
int_2,fall_40,R_3KUQFkBHEkm4gfR,Default Response Set,Anonymous,,,108.80.105.52,0,6/6/15 10:56,6/6/15 10:58,1,82039710,1,1,1,1,1,outside and laundry,1,0,56,95,,1,3,90,79,82,31,42,,1,4,2,"Munster, IN",English,41.584198,-87.49559784,-1
int_2,fall_40,R_2wMMNWQpgSPM5kc,Default Response Set,Anonymous,,,71.187.170.109,0,6/7/15 4:56,6/7/15 5:02,1,22374635,1,1,1,1,1,Going outside to hangout with her friends.  Then a question is posed about doing the laundry.,1,32,51,82,Before going outside please do your laundry first.,1,3,71,50,60,73,68,,1,4,2,Jamesburg,English,40.33050537,-74.41790009,-1
int_2,fall_40,R_2cCpw5lqVRhRGvS,Default Response Set,Anonymous,,,72.10.210.85,0,6/7/15 6:43,6/7/15 6:49,1,74800501,1,1,1,1,1,"Going outside, laundry",1,25,90,20,No I can not,1,4,,80,95,70,25,I think he feels or knows that the laundry needs to be done and is a little irritated the female rather go out with friends,1,5,1,"Flushing, NY",english,43.33760071,-74.95359802,-1
int_2,fall_40,R_2XogUOyjhqzjLZw,Default Response Set,Anonymous,,,74.43.85.23,0,6/7/15 9:50,6/7/15 9:56,1,90827250,1,1,1,1,1,"friends, laundry",1,21,30,92,"earlier you said you wanted to do laundry, did you forget?",1,3,86,32,43,86,72,"a nice father, who wants to motivate child without being overbearing.",1,5,1,Seattle,English,48.0585022,-122.148201,-1
int_2,fall_40,R_2cbxTnIx35ubbf6,Default Response Set,Anonymous,,,24.103.161.43,0,6/8/15 7:15,6/8/15 7:17,1,32614292,1,1,1,1,1,going outside,1,45,64,16,,1,4,,80,58,34,25,frustrated,1,4,2,"syracuse, ny",english,43.07150269,-75.76540375,-1
int_2,fall_40,R_1qeTwFQRTNKi7WP,Default Response Set,Anonymous,,,174.28.65.27,0,6/8/15 19:11,6/8/15 19:16,1,44618131,1,1,1,1,1,going out with a friend; doing the laundry,1,90,90,78,he is asking if she WANTS to the laundry,1,4,,19,51,94,92,"fatherly, but resigned",1,7,1,"modesto, california",English,35.14450073,-106.6446991,-1
int_2,fall_40,R_ezgHijTFZ42VxBL,Default Response Set,Anonymous,,,67.253.30.176,0,6/10/15 6:48,6/10/15 6:53,1,29516568,1,1,1,1,1,friends and laundry,1,100,100,0,asking nicely  to do the laundry,1,3,50,50,51,49,50,friendly,1,4,1,Easton,English,46.68850708,-67.9910965,-1
int_2,fall_40,R_Cl6lywCbq74paHn,Default Response Set,Anonymous,,,50.181.166.215,0,6/10/15 19:41,6/10/15 19:44,1,44423350,1,1,1,1,1,"invalid source, unable to hear ",1,1,1,2,unable to listen,1,4,,0,1,1,0,not able hear the audio file,1,3,1,Ventura,English,47.16799927,-122.5027008,-1
int_2,fall_40,R_2PcceoCLdIux5jK,Default Response Set,Anonymous,,,97.116.160.194,0,6/11/15 6:17,6/11/15 6:21,1,24961037,1,1,1,1,1,going out to hang,1,52,79,50,,1,4,,4,52,63,84,,1,5,2,norwich ny,english,44.96789551,-93.30319977,-1
int_2,fall_40,R_1CkGUcSywERjnhc,Default Response Set,Anonymous,,,205.173.105.210,0,6/11/15 12:53,6/11/15 12:56,1,37051499,1,1,1,1,1,Going outside and doing laundry,1,10,60,9,No,1,4,24,52,73,40,39,He doesn't sound happy when he is asking.,1,2,2,New York,English,33.81100464,-84.28690338,-1
no_int,fall_40,R_1Fe4phahMIzU4Zf,Default Response Set,Anonymous,,,68.118.70.137,0,5/18/15 15:28,5/18/15 15:32,1,97901510,1,1,1,1,1,Do you wanna do the laundry?,1,19,91,80,"Do you need the washer & dryer, or can I use them?",1,4,,0,50,80,71,"He sounded friendly and curious, not bossy or snobbish.",1,4,1,"Myrtle Creek, Oregon",English,43.21789551,-123.4020996,-1
no_int,fall_40,R_31Z1ZMpjb1CPubQ,Default Response Set,Anonymous,,,186.247.32.143,0,5/18/15 15:31,5/18/15 15:34,1,90019321,1,1,1,1,1,do you want to do the laundry,1,11,91,70,,1,4,,21,10,81,66,"He sounds a bit bored, this sounded very matter of fact to me. ",1,3,1,"Ithaca, NY",English,-22.8999939,-43.23330688,-1
no_int,fall_40,R_3m9LljpCktfloSa,Default Response Set,Anonymous,,,96.35.82.162,0,5/18/15 15:37,5/18/15 15:39,1,37944348,1,1,1,1,1,Do you want to do the laundry?,1,80,100,100,no,1,4,,0,20,100,100,no,1,4,2,Dearborn,English,41.98280334,-83.29789734,-1
no_int,fall_40,R_3DjyBtCc1zmjkrE,Default Response Set,Anonymous,,,73.153.126.34,0,5/18/15 18:55,5/18/15 18:58,1,86475907,1,1,1,1,1,Do you want to do the laundry?,1,0,80,100,,1,4,,0,40,70,70,Wants something done but is concerned about feelings of listener,1,4,1,Washington DC,English,40.58529663,-105.0843964,-1
no_int,fall_40,R_RRDefOcj6ifviy5,Default Response Set,Anonymous,,,71.93.15.233,0,5/18/15 20:12,5/18/15 20:15,1,69225907,1,1,1,1,1,Do you want to do the laundry?,1,0,60,30,,1,3,0,30,50,60,50,,1,5,1,Maryville,english,46.07859802,-119.0872955,-1
no_int,fall_40,R_1QlOV2TvoHKFw2f,Default Response Set,Anonymous,,,50.148.52.246,0,5/18/15 21:51,5/18/15 21:53,1,78589176,1,1,1,1,1,Do you wanna do the laundry?,1,73,79,25,He could be asking if they enjoy doing it sarcastically.,1,3,45,17,35,80,80,Seemed a bit disinterested,1,2,,Chicago,"English, Spanish, Chinese, Portugese",42.05619812,-87.70110321,-1
no_int,fall_40,R_8IYm5sGsJLaseVr,Default Response Set,Anonymous,,,24.52.171.237,0,5/18/15 22:34,5/18/15 22:37,1,81271069,1,1,1,1,1,Do you want to do the laundry?,1,20,70,76,,1,4,49,71,40,51,45,Hurried,1,3,1,Decatur,"English, French",39.91369629,-89.5739975,-1
no_int,fall_40,R_0vWDcdtXWzjCcLf,Default Response Set,Anonymous,,,134.174.140.153,0,5/19/15 11:32,5/19/15 11:34,1,24719136,1,1,1,1,1,Do you wanna do the laundry?,1,9,55,83,,1,3,58,82,90,31,52,,1,3,1,"Watertown, MA","English, Armenian, Russian",42.34240723,-71.08779907,-1
no_int,fall_40,R_29fUDpAzsExIw4P,Default Response Set,Anonymous,,,73.11.23.206,0,5/20/15 13:51,5/20/15 13:53,1,74765152,1,1,1,1,1,DO you want to do the laundry?,1,7,85,64,,1,4,,12,51,73,20,,1,5,1,Kelso,"English, Hungarian",46.14909363,-122.8088989,-1
no_int,fall_40,R_C1zoxkYxFNyebQJ,Default Response Set,Anonymous,,,74.102.70.132,0,5/20/15 17:13,5/20/15 17:18,1,35279148,1,1,1,1,1,Do you want to do the laundry?,1,10,95,10,"No, I just think he is asking a straightforward question that has no other  meanings then what was directly asked.",1,4,5,15,70,10,50,The person sounds very direct.  The tone does not sound friendly or personable.  ,1,3,1,"Mahwah, NJ",English,41.03340149,-74.13500214,-1
no_int,fall_40,R_1l5CRdyzoK85aMR,Default Response Set,Anonymous,,,72.239.110.217,0,5/20/15 17:17,5/20/15 17:19,1,86544040,1,1,1,1,1,Do you want to do the laundry?,1,40,70,30,,1,4,,60,70,40,60,Sounds somewhat unfriendly,1,6,1,"Port Orange, FL","English, Spanish",29.1098938,-80.97299957,-1
no_int,fall_40,R_3FRGY3Ova4ysKsw,Default Response Set,Anonymous,,,98.251.153.128,0,5/20/15 17:16,5/20/15 17:23,1,51919418,1,1,1,1,1,Do you wanna do the laundry,1,46,100,38,Do you want to do the laundry ?  Would you like to do the Laundry ? Shall we do the laundry ?,1,4,,40,40,46,50,Not really the clip is too short to make an assumption.  Maybe if it were just slightly longer I could guess from the tone in his voice.,1,3,2,"Columbus, OH","ENGLISH, ARABIC",32.55329895,-92.1937027,-1
no_int,fall_40,R_3gNjxRmMtJlDlQD,Default Response Set,Anonymous,,,108.245.192.125,0,5/20/15 17:20,5/20/15 17:23,1,12748644,1,1,1,1,1,Do you want to do the laundry?,1,30,90,10,No.,1,4,20,20,30,90,21,,1,4,2,"Alhambra, California",English,34.09049988,-118.1343994,-1
no_int,fall_40,R_0BPxr0ZPZhe4Euh,Default Response Set,Anonymous,,,96.29.198.146,0,5/20/15 17:23,5/20/15 17:27,1,77195658,1,1,1,1,1,Do you wanna do the laundry,1,0,0,0,no,1,4,0,68,50,40,100,no,1,3,1,Kentucky,English,38.23280334,-85.78959656,-1
no_int,fall_40,R_8q6ATIwMvJT3H4B,Default Response Set,Anonymous,,,73.18.61.71,0,5/20/15 17:34,5/20/15 17:36,1,88658564,1,1,1,1,1,do you wanna do the laundry?,1,10,51,31,I'm not sure.,1,4,,17,61,42,69,"less inquisitive, a little forceful.",1,2,2,grand rapids,"english, italian",42.94250488,-85.6160965,-1
no_int,fall_40,R_3FPxtiQq2PLeuml,Default Response Set,Anonymous,,,104.57.161.213,0,5/20/15 17:35,5/20/15 17:37,1,94689863,1,1,1,1,1,do you want to do the laundry,1,8,64,64,do you want to do the laundry or not?,1,3,45,77,17,22,46,,1,3,2,"truckee, ca",english,39.90100098,-121.8305969,-1
no_int,fall_40,R_1N9frewt5HJfBFK,Default Response Set,Anonymous,,,68.117.129.199,0,5/20/15 17:39,5/20/15 17:42,1,27472512,1,1,1,1,1,Do you want to do the laundry?,1,5,100,21,no,1,4,0,11,11,20,48,no,1,3,2,St. Paul,English,43.07499695,-89.45929718,-1
no_int,fall_40,R_1B6Pbfu7ESlerC1,Default Response Set,Anonymous,,,96.59.143.220,0,5/20/15 17:40,5/20/15 17:42,1,73376661,1,1,1,1,1,Do you want to do the laundry?,1,1,87,89,,1,2,84,14,47,68,51,,1,3,1,"Lakeland, FL",English,28.04069519,-81.90429688,-1
no_int,fall_40,R_2c6qh4upDP38Yzd,Default Response Set,Anonymous,,,73.175.45.161,0,5/20/15 17:39,5/20/15 17:44,1,77988190,1,1,1,1,1,Do you want to do the laundry ?,1,89,99,70,none,1,4,,71,68,46,39,he sounds slightly annoyed,1,5,2,Bellefonte Pa.,English,40.86239624,-78.17340088,-1
no_int,fall_40,R_cU2UvqIEk2y7wBz,Default Response Set,Anonymous,,,172.5.126.51,0,5/20/15 17:40,5/20/15 17:46,1,29461804,1,1,1,1,1,Do you want to do the laundry?,1,0,100,0,Is the laundry going to be done today by you?,1,4,,40,80,50,50,Voice sounds cold,1,3,1,"miami, fl",english,37.44290161,-122.1513977,-1
no_int,fall_40,R_2BwA0zMausU0u8k,Default Response Set,Anonymous,,,75.181.158.20,0,5/20/15 17:48,5/20/15 17:50,1,56310517,1,1,1,1,1,Do you want to do the laundry?,1,50,100,31,Maybe you could do some laundry?,1,4,,0,0,100,100,"I felt he was just curious, and honestly wondering if the listener wanted to do the laundry. ",1,3,1,"Charlotte, NC",English,35.27600098,-80.95950317,-1
no_int,fall_40,R_278dkBa8UWbCRYe,Default Response Set,Anonymous,,,71.62.227.154,0,5/20/15 17:41,5/20/15 17:50,1,82544503,1,1,1,1,1,Do you want to do the laundry? ,1,9,80,18,no,1,4,15,1,10,62,76,no,1,3,2,"winchester,va",english,39.16789246,-78.16719818,-1
no_int,fall_40,R_bjv9rKzFN02kVtn,Default Response Set,Anonymous,,,100.11.219.21,0,5/20/15 17:46,5/20/15 17:51,1,85769674,1,1,1,1,1,do you want to do the laundry,1,53,100,41,should I do the laundry or will you do it?,1,4,,26,43,79,56,"laid back, easy going",1,2,2,philadelphia,english,40.01919556,-75.09400177,-1
no_int,fall_40,R_Y3ya0Te6t1h5l7P,Default Response Set,Anonymous,,,174.53.191.107,0,5/20/15 17:48,5/20/15 17:52,1,36935117,1,1,1,1,1,Do you want to do the laundry.,1,87,89,70,,1,4,,35,70,59,65,"Maybe a bit expectant, like he's assigning jobs in a list of tasks, and laundry is one of them. ",1,3,1,"Menahga, MN",English,44.93580627,-93.1631012,-1
no_int,fall_40,R_1Q6MakvF39FWEa8,Default Response Set,Anonymous,,,69.255.112.94,0,5/20/15 17:50,5/20/15 17:52,1,61668691,1,1,1,1,1,Do you want to do the laundry?,1,10,8,3,No.,1,4,,7,14,52,51,It seems very monotone.,1,2,2,"Miami, Florida",English,38.89239502,-77.07350159,-1
no_int,fall_40,R_1pG6700VN2KhnWU,Default Response Set,Anonymous,,,71.193.184.167,0,5/20/15 17:50,5/20/15 17:52,1,67503298,1,1,1,1,1,do you wanna do the laundry,1,79,81,50,,1,4,91,38,62,28,56,,1,2,2,Corvallis,English,44.63639832,-123.0065002,-1
no_int,fall_40,R_PLpw5hWJjaH3cit,Default Response Set,Anonymous,,,50.160.79.27,0,5/20/15 17:50,5/20/15 17:53,1,50668380,1,1,1,1,1,Do you want to do the laundry?,1,0,99,49,no,1,4,,51,71,50,51,no,1,4,1,Salt Lake City,English,40.60920715,-111.881897,-1
no_int,fall_40,R_2pJG4IFUJFXs0eJ,Default Response Set,Anonymous,,,96.225.51.31,0,5/20/15 17:51,5/20/15 17:53,1,46911470,1,1,1,1,1,What do you want to do the laundry?,1,20,81,20,No.,1,4,,10,10,50,50,Neutral,1,2,2,"Paterson, NJ","English, Tibetan",40.91209412,-74.17479706,-1
no_int,fall_40,R_2CePSgYhMxegRDn,Default Response Set,Anonymous,,,50.74.164.26,0,5/20/15 17:50,5/20/15 17:54,1,91570769,1,1,1,1,1,do you want to do the laundry,1,54,52,55,the laundry need to be done,1,4,26,0,83,100,72,no,1,3,1,new york,english,40.75280762,-73.97250366,-1
no_int,fall_40,R_30cPsnmiqZoAgYl,Default Response Set,Anonymous,,,36.233.47.195,0,5/20/15 17:52,5/20/15 17:54,1,16478855,1,1,1,1,1,Do you wanna do the laundry?,1,25,30,75,,1,4,,0,50,25,40,,1,2,2,"Houston, TX",English,23.709198,120.5422058,-1
no_int,fall_40,R_2Ezuo0vjb3uSOFC,Default Response Set,Anonymous,,,98.224.249.174,0,5/20/15 17:53,5/20/15 17:55,1,38937837,1,1,1,1,1,do you wanna do the laundry,1,18,64,95,n/a,1,4,35,73,43,4,29,snobbish ,1,2,1,"Grand Blanc, mi",english,42.91960144,-83.64959717,-1
no_int,fall_40,R_1KcNHJK3IAF9d4S,Default Response Set,Anonymous,,,108.38.64.169,0,5/20/15 17:52,5/20/15 17:55,1,26113191,1,1,1,1,1,Do you want to do the laundry?,1,32,81,73,,1,4,,3,36,73,83,Hopeful,1,3,1,Los Angeles,English,34.085495,-117.7344971,-1
no_int,fall_40,R_2Tq6Cr2LmANXTn8,Default Response Set,Anonymous,,,71.193.184.167,0,5/20/15 17:54,5/20/15 17:55,1,97646783,1,1,1,1,1,do you wanna do the laundry,1,71,41,87,,1,2,77,24,69,64,75,,1,2,1,Corvallis,English,44.63639832,-123.0065002,-1
no_int,fall_40,R_1mEkglS7FU70O8R,Default Response Set,Anonymous,,,74.33.70.158,0,5/20/15 17:53,5/20/15 17:56,1,87717520,1,1,1,1,1,Do you want to do the laundry?,1,10,50,10,Should I do the laundry? Are you going to do laundry today?,1,3,31,29,50,51,45,Speaker sounds somewhat impersonable. They don't have any variety in their tone. It is very monetone. ,1,2,1,"Iowa city, Iowa","English, German",44.58340454,-93.76750183,-1
no_int,fall_40,R_2pLhNvl62DayK6B,Default Response Set,Anonymous,,,70.196.134.209,0,5/20/15 17:54,5/20/15 17:58,1,34463535,1,1,1,1,1,Do you wanna do the laundry,1,53,92,12,No,1,4,,19,29,92,91,friendly,1,5,1,"Saratoga, TX",English,30.50439453,-90.4611969,-1
no_int,fall_40,R_pTcgxhQlkRTq2A1,Default Response Set,Anonymous,,,108.253.73.53,0,5/20/15 17:55,5/20/15 17:58,1,92361436,1,1,1,1,1,Do you wanna do the laundry?,1,29,81,1,,1,4,,10,42,60,34,,1,2,1,St Louis,"English, Spanish",38.63040161,-90.21649933,-1
no_int,fall_40,R_1mkMtV6MCWQuiia,Default Response Set,Anonymous,,,70.94.0.56,0,5/20/15 17:55,5/20/15 17:58,1,68581770,1,1,1,1,1,Do you want to do the laundry?,1,10,100,40,,1,4,5,0,70,80,50,,1,4,3,"Kansas City, MO",English,39.01989746,-94.4641037,-1
no_int,fall_40,R_12LJnFzXGu6ZsDF,Default Response Set,Anonymous,,,67.238.248.174,0,5/20/15 17:55,5/20/15 17:58,1,98693872,1,1,1,1,1,do you want to do the laundry,1,17,7,77,no,1,4,,13,11,41,51,no,1,2,1,hampton,english,35.6506958,-78.45639801,-1
no_int,fall_40,R_bNJgGecmOZTDkgd,Default Response Set,Anonymous,,,98.204.102.197,0,5/20/15 17:54,5/20/15 17:59,1,83087123,1,1,1,1,1,Do you want to do the laundry?,1,4,10,93,,1,3,82,30,54,75,50,,1,2,2,New York,English,38.88650513,-77.09690094,-1
no_int,fall_40,R_b3mqOsocLiY14sN,Default Response Set,Anonymous,,,173.23.27.17,0,5/20/15 17:56,5/20/15 17:59,1,37159148,1,1,1,1,1,Do you want to do the laundry?,1,100,100,81,Would you please do the laundry?,1,4,,0,31,70,50,"neutral, impersonal",1,4,1,"Arnold, Pennsylvania","English, Italian, French",39.49949646,-88.15809631,-1
no_int,fall_40,R_x3B6glOLOIl7QIN,Default Response Set,Anonymous,,,24.56.200.210,0,5/20/15 17:59,5/20/15 18:01,1,13527794,1,1,1,1,1,Do you want to do the laundry?,1,80,100,20,,1,4,,10,70,50,50,Curious,1,2,2,Everett Washington,English,47.7355957,-121.9344025,-1
no_int,fall_40,R_OdSU4BQPtEjipix,Default Response Set,Anonymous,,,76.246.235.116,0,5/20/15 17:55,5/20/15 18:01,1,95990128,1,1,1,1,1,Do you wanna do the laundry?,1,1,100,0,Would you do the laundry?,1,4,,80,20,8,51,annoyed,1,2,1,Los Angeles ,"English, Vietnamese",33.9329071,-117.490799,-1
no_int,fall_40,R_2CqqCBEYwmZdiB6,Default Response Set,Anonymous,,,68.188.171.87,0,5/20/15 17:52,5/20/15 18:02,1,96785796,1,1,1,1,1,Do you wanna do the laundry?,1,70,91,30,,1,4,,65,65,40,45,The speaker sounded like he's lazy. He also sounded snobbish & not too friendly. ,1,3,2,"Monroe, Michigan",English & Ilokano (a Filipino dialect),41.95050049,-83.4457016,-1
no_int,fall_40,R_39mDPSj9EwhAlDv,Default Response Set,Anonymous,,,184.20.194.62,0,5/20/15 18:00,5/20/15 18:04,1,79299213,1,1,1,1,1,do you wanna do the laundry,1,9,80,50,Do you want to do the laundry or should I do it?,1,4,3,2,1,50,50,"Nothing, really. It just sounds like a computer generated voice that's sped up, a bit.",1,2,1,Springfield,english,38,-97,-1
no_int,fall_40,R_e9emxY8I0AZUgDj,Default Response Set,Anonymous,,,216.234.214.254,0,5/20/15 18:06,5/20/15 18:09,1,44468373,1,1,1,1,1,Do you wanna do the laundry?,1,10,100,38,No.,1,4,10,20,19,90,90,No.,1,2,1,"Davis, California",English,35.08450317,-106.6511002,-1
no_int,fall_40,R_3dNdAB0DDZEUZIW,Default Response Set,Anonymous,,,74.140.36.219,0,5/20/15 18:10,5/20/15 18:12,1,17652719,1,1,1,1,1,Do you want to do the laundry?,1,40,80,80,,1,4,,10,80,50,70,"friendly, optimistic, not snobbish",1,3,2,"Columbus, Ohio","English, Spanish",40.2539978,-83.36849976,-1
no_int,fall_40,R_yl3R0mOZ4Jh3ViF,Default Response Set,Anonymous,,,96.246.250.71,0,5/20/15 18:08,5/20/15 18:13,1,84609822,1,1,1,1,1,Do you want to do the laundry?,1,0,100,50,No.,1,4,,20,60,70,50,No.,1,4,1,NYC,"English, Spanish",40.73539734,-73.87830353,-1
no_int,fall_40,R_32RwnnmbVsiIhJ4,Default Response Set,Anonymous,,,142.196.158.80,0,5/20/15 18:05,5/20/15 18:15,1,28669307,1,1,1,1,1,Do you wanta do the laundry,1,9,60,91,Do you think the laundry needs to be done?                 ,1,4,,31,19,30,79,"Unfriendly, but yet optimistic that the person will say, yes.",1,7,1,Orlando,English,28.52810669,-81.40750122,-1
no_int,fall_40,R_3GChPcN51OeQI1J,Default Response Set,Anonymous,,,216.125.160.51,0,5/20/15 18:16,5/20/15 18:18,1,59782476,1,1,1,1,1,do you want to do the laundry?,1,0,70,30,n/a,1,4,,60,70,50,50,unfriendly,1,2,2,"Elgin, Illinois",English,42.01820374,-88.21730042,-1
no_int,fall_40,R_11bdbgmiU8TMHCs,Default Response Set,Anonymous,,,98.26.10.61,0,6/4/15 14:05,6/4/15 14:08,1,55048355,1,1,1,1,1,Do you want to do the laundry?,1,18,86,38,Are you going to do the laundry? Should I do the laundry?,1,3,77,21,63,82,45,The speaker has a neutral tone of voice.,1,3,1,"Durham, North Carolina ",English,35.88960266,-78.92440033,-1
no_int,fall_40,R_3Dqpp5YWpFGWunz,Default Response Set,Anonymous,,,24.216.108.54,0,6/4/15 17:20,6/4/15 17:25,1,35793540,1,1,1,1,1,Do you want to do the laundry?,1,60,76,0,Should you do the laundry or should I?,1,4,,0,60,75,60,Just that he wants to get it done--nothing emotional,1,6,1,"Moore, South Carolina   (originally from Easton, Pennsylvania)",Englsih,34.88220215,-81.85109711,-1
no_int,fall_40,R_3oyBOTB41fKZdMY,Default Response Set,Anonymous,,,104.236.53.155,0,6/4/15 18:58,6/4/15 18:59,1,72319684,1,1,1,1,1,do you wanan do the laundry,1,28,100,41,no idea,1,4,,13,12,61,51,no,1,2,2,new york,english and spanish,40.71429443,-74.0059967,-1
no_int,fall_40,R_11aX0TJJbdtT9Yk,Default Response Set,Anonymous,,,108.39.145.47,0,6/5/15 12:47,6/5/15 12:51,1,60246399,1,1,1,1,1,Do you want to do the laundry?,1,0,92,9,,1,4,,0,10,100,50,,1,5,1,"Pittsburgh, PA",English,40.47340393,-79.99030304,-1
no_int,fall_40,R_2YEvJsVg5dlD3VE,Default Response Set,Anonymous,,,24.32.127.153,0,6/5/15 15:15,6/5/15 15:24,1,36478239,1,1,1,1,1,Do you want to do the laundry,1,58,100,0,"Should I do the laundry, or do you want to do the laundry?",1,4,,65,80,70,40,"I think the person sounds a bit monotone so it is hard to tell a full range of  emotions because he may just be exhausted, and if that's the case for all I know, maybe the speaker and someone else have been doing house work for hours on end and now he is asking if they should do the laundry or rest first, countless possiblities",1,2,2,Los Angeles California,"English for spoken, but I also know american sign language because my mom is hearing impaired",37.82659912,-94.79250336,-1
